,titleID,Authors,Journal,publisher,year,cited_num,cites_per_year,date,cited_num_mod,cites_per_year_mod
10439,Time shift artifacts and start-up protocols with the BDF method in electrochemical digital simulation,Dieter Britz,Computers and Chemistry,"Oxford; New York: Pergamon, c1976-c2002.",1998,17,0.73180799622597,1998-01-01,18,0.774855525415733
10440,The effect of the discretization of the mixed boundary conditions on the numerical stability of the Crank-Nicolson algorithm of electrochemical kinetic simulations,"Lesław K Bieniasz, Ole Østerby, Dieter Britz",Computers & chemistry,Pergamon,1997,17,0.7016056083220262,1997-01-01,18,0.742876526458616
10441,"Numerical stability of finite difference algorithms for electrochemical kinetic simulations. Matrix stability analysis of the classic explicit, fully implicit and Crank …","Lesław K Bieniasz, Ole Østerby, Dieter Britz",Computers & chemistry,Pergamon,1995,17,0.6714641272589547,1995-12-01,18,0.7109620170977167
10443,Investigation of some starting protocols for BDF (FIRM) in electrochemical digital simulation,"D Britz, J Strutwolf, L Thøgersen",Journal of Electroanalytical Chemistry,Elsevier,2001,16,0.8218406980016887,2001-10-05,17,0.8732057416267942
10444,Numerical stability of the Saul'yev finite difference algorithms for electrochemical kinetic simulations: Matrix stability analysis for an example problem involving mixed …,"Lesław K Bieniasz, Ole Østerby, Dieter Britz",Computers & chemistry,Pergamon,1995,16,0.6319662374201926,1995-12-01,17,0.6714641272589547
10445,Potential distribution and electrode stability in a bipolar electrolysis cell,"J Divisek, R Jung, D Britz",Journal of applied electrochemistry,Kluwer Academic Publishers,1990,16,0.5149003703050609,1990-03-01,17,0.5470816434491271
10446,The Saul'yev method of digital simulation under derivative boundary conditions,"D Britz, B Marques da Silva, LA Avaca, ER Gonzalez",Analytica chimica acta,Elsevier,1990,16,0.5122357687922112,1990-01-01,17,0.5442505043417244
10447,Effects of mixed activation and transport control of the cathodic process on corrosion current measurements,"D Britz, P Hougaard",Corrosion Science,Pergamon,1983,16,0.41839805129674734,1983-01-01,17,0.4445479295027941
10448,The point method for electrochemical digital simulation,D Britz,Analytica Chimica Acta,Elsevier,1980,16,0.3947012706136794,1980-09-15,17,0.41937010002703434
10449,Adsorption and reduction of m-nitrophenol at the dropping mercury electrode,"D Britz, HH Bauer",Electrochimica Acta,Pergamon,1968,16,0.301388243794189,1968-03-01,17,0.3202250090313258
10450,Several ways to simulate time dependent liquid junction potentials by finite differences,"Dieter Britz, Jörg Strutwolf",Electrochimica Acta,Pergamon,2014,15,2.268019884009942,2014-08-10,16,2.4192212096106047
10451,Electroanalytical response of an ultramicroelectrode at the bottom of an insulating conical well: Digital simulation,"D Britz, J Strutwolf",Electrochimica acta,Pergamon,2006,15,1.0369318181818183,2006-10-05,16,1.1060606060606062
10452,Using the electrochemical quartz crystal microbalance as stripping detector. Application to trace mercury analysis,"Niels Peder Raj Andersen, Per Holst-Hansen, Dieter Britz",Analytica chimica acta,Elsevier,1996,15,0.6098240142570729,1996-08-20,16,0.6504789485408777
10453,A comparison of properties of temporal and spatial temperature increments in a turbulent plane jet,"RA Antonia, LWB Browne, D Britz, AJ Chambers",The Physics of fluids,American Institute of Physics,1984,15,0.40278084308099754,1984-01-01,16,0.4296328992863974
10454,Comparison of some methods of calculation of corrosion parameters from discretely sampled polarisation curves,"M Jensen, D Britz",Corrosion science,Pergamon,1991,14,0.4630300833635375,1991-01-01,15,0.49610366074664736
10455,Corrosion rate measurements and calculations: Calculation of error limits and transport effects,"P Hougaard, DH Britz",Corrosion Science,Pergamon,1983,14,0.36609829488465395,1983-01-01,15,0.39224817309070065
10457,Ketone body acetoacetate buffers methylglyoxal via a non-enzymatic conversion during diabetic and dietary ketosis,"Trine Salomón, Christian Sibbersen, Jakob Hansen, Dieter Britz, Mads Vandsted Svart, Thomas Schmidt Voss, Niels Møller, Niels Gregersen, Karl Anker Jørgensen, Johan Palmfeldt, Thomas Bjørnskov Poulsen, Mogens Johannsen",Cell chemical biology,Cell Press,2017,13,3.6193745232646837,2017-08-17,14,3.8977879481311977
10458,Electrochemical kinetic simulations of mixed diffusion/homogeneous reaction problems by the Saul'yev finite difference algorithms,"Leslaw K Bieniasz, Dieter Britz",Analytica chimica acta,Elsevier,1993,13,0.4675337471672086,1993-06-06,14,0.5034978815646862
10459,Double-layer effects in potentiometric stripping analysis,"John Mortensen, Dieter Britz",Analytica Chimica Acta,Elsevier,1981,13,0.3298804226918799,1981-11-01,14,0.35525583982202447
10460,Reduction of erythrosin at the dropping mercury electrode,"PW Board, D Britz, RV Holland",Electrochimica Acta,Pergamon,1968,13,0.24642949883147233,1968-07-01,14,0.265385614126201
10461,"The Higher Weight Enumerators of the Doubly-Even, Self-DualCode","Dieter Britz, Thomas Britz, Keisuke Shiromoto, Henrik Kragh Sorensen",IEEE transactions on information theory,IEEE,2007,12,0.8730316922463623,2007-06-25,13,0.9457843332668925
10462,High-order spatial discretisations in electrochemical digital simulation. Part 3. Combination with the explicit Runge–Kutta algorithm,"Dieter Britz, Ole Østerby, Jörg Strutwolf, T Koch Svennesen",Computers & chemistry,Pergamon,2002,12,0.6241094328868624,2002-01-01,13,0.6761185522941009
10463,Phase-averaging in the turbulent far-wake,"RA Antonia, D Britz",Experiments in fluids,Springer-Verlag,1989,12,0.3821322631303437,1989-11-01,13,0.4139766183912057
10464,Computer-aided staircase-tensammetric titration for the accurate measurement of critical micelle concentration: Measurements on sodium dodecyl sulphate in sodium chloride solutions,"D Britz, J Mortensen",Journal of Electroanalytical Chemistry and Interfacial Electrochemistry,Elsevier,1981,12,0.30401887971125147,1981-10-09,13,0.32935378635385576
10465,Kryptate complexes—adsorption at electrodes and their potential electrochemical use,"D Britz, D Knittel",Electrochimica Acta,Pergamon,1975,12,0.2642374517374517,1975-11-01,13,0.2862572393822394
10466,Chronopotentiometry at a microband electrode: simulation study using a Rosenbrock time integration scheme for differential–algebraic equations and a direct sparse solver,"LK Bieniasz, D Britz",Journal of Electroanalytical Chemistry,Elsevier,2001,11,0.5519659059664559,2001-04-20,12,0.6021446246906792
10467,A Linearized Least-Squares Method of Calculation of Corrosion Parameters,"M Jensen, D Britz",Corrosion,couldnt find,1990,11,0.35312225153913807,1990-02-01,12,0.38522427440633245
10468,Improved method for using the koryta adsorption equation: Adsorption of erythrosin,"PW Board, D Britz, RV Holland",Electrochimica Acta,Pergamon,1968,11,0.20851726824201505,1968-07-01,12,0.2274733835367437
10469,Diffusion-limited chronoamperometry at conical-tip microelectrodes,"Dieter Britz, Shaneel Chandra, Jörg Strutwolf, Danny KY Wong",Electrochimica acta,Pergamon,2010,10,0.89111328125,2010-01-01,11,0.980224609375
10470,Higher-order spatial discretisations in electrochemical digital simulation. Part 5: application to stationary ultramicrodisc electrode simulation,"J Strutwolf, D Britz",Journal of Electroanalytical Chemistry,Elsevier,2004,10,0.5918598994648937,2004-05-01,11,0.6510458894113831
10471,Matrix stability of the backward differentiation formula in electrochemical digital simulation,"Klaus Johannsen, Dieter Britz",Computers & chemistry,Pergamon,1999,10,0.45061728395061723,1999-01-15,11,0.49567901234567896
10472,Consistency proof of the sequential algorithm for the digital simulation of systems involving first-order homogeneous kinetics,"I Ruzic, D Britz",Acta chemica scandinavica (Copenhagen. 1989),couldnt find,1991,10,0.3307357738310982,1991-01-01,11,0.36380935121420804
10473,Electrochemical digital simulation: re-evaluation of the crank-nicolson scheme,"Dieter Britz, Karsten Thomsen",Analytica chimica acta,Elsevier,1987,10,0.2920700968232376,1987-01-01,11,0.32127710650556135
10474,Theoretical calculation of polarographic solution-resistance,"D Britz, HH Bauer",Journal of Electroanalytical Chemistry and Interfacial Electrochemistry,Elsevier,1968,10,0.18956115294728643,1968-07-01,11,0.20851726824201505
10475,Setting the record straight on reciprocal derivative chronopotentiometry,D Britz,Int. J. Electrochem. Sci,couldnt find,2006,9,0.6253569388920617,2006-11-01,10,0.6948410432134019
10476,Consistency proof of Feldberg's simple BDF start in electrochemical digital simulation,D Britz,Journal of Electroanalytical Chemistry,Elsevier,2001,9,0.4659574468085106,2001-11-30,10,0.5177304964539007
10477,A general-purpose minicomputer system for electrochemical studies,D Britz,Analytica Chimica Acta,Elsevier,1982,9,0.23432484485341323,1982-11-01,10,0.2603609387260147
10478,Impedance measurements in polarography: apparatus for accurate wide-frequency work,"D Britz, HH Bauer",Journal of Scientific Instruments,IOP Publishing,1967,9,0.16821137795073993,1967-10-01,10,0.18690153105637772
10480,The true history of adaptive grids in electrochemical simulation,Dieter Britz,Electrochimica Acta,Elsevier Science,2011,8,0.7826320021441973,2011-01-01,9,0.8804610024122219
10481,Strategies for damping the oscillations of the alternating direction implicit method of simulation of diffusion-limited chronoamperometry at disk electrodes,"Dieter Britz, Keith B Oldham, Ole Østerby",Electrochimica acta,Pergamon,2009,8,0.6919431279620853,2009-08-30,9,0.7784360189573459
10482,Mathematical proof of the consistency of Feldberg's simple BDF start in electrochemical digital simulation,"TJ Britz, D Britz",Journal of Electroanalytical Chemistry,Elsevier,2003,8,0.4455294476655478,2003-04-10,9,0.5012206286237413
10483,Direct digital simulation of the steady-state limiting current at,"Henrik Balslev, D Britz",Acta Chemica Scandinavica,couldnt find,1992,8,0.2736388342235967,1992-01-01,9,0.30784368850154625
10484,"Dithiocarbamates, carbon disulphide and the corrosion of tinplate","PW Board, RV Holland, D Britz",British Corrosion Journal,Taylor & Francis,1968,8,0.15213880060438703,1968-09-01,9,0.1711561506799354
10485,Digital simulation of chronoamperometry at a disk electrode under a flat polymer film containing an enzyme,"Dieter Britz, Jörg Strutwolf",Electrochimica Acta,Pergamon,2015,7,1.130030959752322,2015-01-10,8,1.2914639540026538
10486,"Accuracy contours in (nT, λ) space in electrochemical digital simulations","Dieter Britz, Merete F Nielsen",Collection of Czechoslovak chemical communications,"Institute of Organic Chemistry and Biochemistry AS CR, vvi",1991,7,0.23151504168176876,1991-01-01,8,0.26458861906487857
10487,"Comparison of flux approximations in electrochemical digital simulation. Part 2: Complications due to homogeneous chemical reactions, charge estimation and application to the …","Dieter Britz, Ole Østerby, Jörg Strutwolf",Journal of electroanalytical chemistry,Elsevier,2008,6,0.4810015374478366,2008-10-01,7,0.5611684603558094
10489,Digital simulation of chronoamperometry at an electrode within a hemispherical polymer drop containing an enzyme: Comparison of a hemispherical with a flat disk electrode,"Dieter Britz, Jörg Strutwolf",Biosensors and Bioelectronics,Elsevier,2013,5,0.6881598793363499,2013-12-15,6,0.82579185520362
10490,"O. sterby, Digital simulation of thermal reactions","D Britz, Jörg Strutwolf",Applied Mathematics and Computation,couldnt find,2011,5,0.4891450013401233,2011-01-01,6,0.5869740016081479
10491,Digital simulation in electroanalytical chemistry,Dieter Britz,Encyclopedia of Electrochemistry: Online,Wiley‐VCH Verlag GmbH & Co. KGaA,2007,5,0.37675474814203136,2007-12-15,6,0.45210569777043763
10493,Evaluation of electrochemical cell impedance parameters,Dieter Britz,Analytical Chemistry,American Chemical Society,1980,5,0.12246678298215004,1980-06-01,6,0.14696013957858003
10494,Determination of the Double-Layer Capacity in the Presence of a Depolarizer,"Dieter Britz, Henry H Bauer",Journal of Electroanalytical Chemistry and Interfacial Electrochemistry,Elsevier,1968,5,0.09389309049750476,1968-01-01,6,0.11267170859700572
10496,"Erratum to"" Reference values of the diffusion-limited chronoamperometric current at a microband electrode""(Electrochim. Acta 51 (2005) 333-339","D Britz, K Poulsen, J Strutwolf",Electrochimica Acta,"Oxford; Toronto: Pergamon Press, 1959-",2008,4,0.32286598850066345,2008-11-01,5,0.40358248562582927
10497,"Reference values of the diffusion-limited current at a microdisk electrode (vol 50, pg 107, 2004)","D Britz, K Poulsen, J Strutwolf",Electrochimica Acta,Elsevier Science,2008,4,0.30246529935777916,2008-01-01,5,0.37808162419722396
10498,Comparison of flux approximations in electrochemical digital simulation,"D Britz, J Strutwolf",Journal of Electroanalytical Chemistry,Elsevier,2007,4,0.2869496855345912,2007-04-15,5,0.358687106918239
10499,Modifed Thomas Algorithm for the Digital Simulation of the Catalytic EC'Mechanism Under Cottrellian Conditions,D Britz,Int. J. Electrochem. Sci,couldnt find,2006,4,0.2685304395806511,2006-05-01,5,0.3356630494758139
10500,An interesting global stabilisation of a locally short-range unstable high-order scheme for the digital simulation of the diffusion equation,Dieter Britz,Computers & chemical engineering,Pergamon,1999,4,0.18123138033763653,1999-02-28,5,0.22653922542204566
10501,Can current fluctuations account for the excess heat claims of Fleischmann and Pons?,"Per Holst-Hansen, Dieter Britz",Journal of Electroanalytical Chemistry,Elsevier,1995,4,0.15466101694915255,1995-05-16,5,0.19332627118644066
10502,Software: A cyclic voltammetric simulator for Windows,Dieter Britz,Analytical Chemistry-Columbus,"Washington: American Chemical Society, 1947-",1995,4,0.1524804177545692,1995-01-01,5,0.1906005221932115
10504,Department of Mechanical Engineering,S Srinivasan,"Columbus, Ohio: The Ohio State University",couldnt find,2017,3,0.7115009746588694,2017-01-01,4,0.9486679662118259
10505,Cold nuclear fusion bibliography,Dieter Britz,"Aarhus University, Department of Chemistry, available on the Internet~ http: 00www. kemi. aau. dk0",couldnt find,2004,3,0.1741412213740458,2004-01-01,4,0.2321882951653944
10506,A multipoint method for detecting coherent features in a turbulent shear flow,"D Britz, RA Antonia",Fluid Dynamics Research,IOP Publishing,1986,3,0.08740421455938698,1986-12-01,4,0.1165389527458493
10507,INFLUENCE OF REACTION CONDITIONS IN ELECTROSYNTHESIS OF ORGANOZINC COMPOUNDS,"D Britz, H Luft",BERICHTE DER BUNSEN-GESELLSCHAFT-PHYSICAL CHEMISTRY CHEMICAL PHYSICS,VCH PUBLISHERS INC,1973,3,0.062180579216354344,1973-01-01,4,0.08290743895513912
10508,Solid Electrode Chronopotentiometry for Studying the Reaction of Erythrosin on Tinplate,"PW Board, RV Holland, D Britz",British Corrosion Journal,Taylor & Francis,1968,3,0.05633585429850286,1968-01-01,4,0.07511447239800381
10509,"Use of the Saul'yev method for the digital simulation of chronoamperometry at the disk electrode, in the presence of homogeneous chemical reactions","Dieter Britz, Jörg Strutwolf",Electrochimica Acta,Pergamon,2018,2,0.7841031149301826,2018-09-01,3,1.1761546723952738
